temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Product,Unit_Price,Discount,Total_Price,Quantity,cpi
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,3,4.03,0.15,232.93,6679,116.1
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,4,3.11,0.0,9.33,6371,116.1
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,5,2.45,0.0,12.25,6972,116.1
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,6,3.43,0.0,20.58,6602,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,0,3.67,0.0,36.7,6705,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,1,1.69,0.0,16.9,6902,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,2,1.86,0.0,3.72,6829,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,3,3.31,0.0,13.24,7689,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,4,3.11,0.0,27.99,7063,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,5,2.65,0.1,131.18,7457,116.1
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,6,2.39,0.05,54.49,6346,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,0,3.67,0.0,40.37,6558,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,1,1.69,0.0,3.38,5907,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,2,1.86,0.0,27.9,7576,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,3,3.31,0.0,6.62,7233,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,4,3.11,0.0,15.55,6711,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,5,2.45,0.0,2.45,6093,116.1
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,6,3.43,0.0,30.87,7333,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,0,3.67,0.0,22.02,6903,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,1,1.69,0.0,20.28,7746,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,2,1.86,0.0,11.16,7210,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,3,3.31,0.0,29.79,6304,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,4,3.17,0.1,216.83,7111,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,5,2.45,0.0,2.45,6042,116.1
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,6,3.43,0.0,44.59,5736,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,0,2.48,0.05,110.73,7354,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,1,2.26,0.1,150.52,7403,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,2,1.86,0.0,13.02,7432,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,3,2.95,0.05,106.5,7945,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,4,3.48,0.15,94.66,6598,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,5,2.45,0.0,2.45,6394,116.1
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,6,3.43,0.0,24.01,6933,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,0,2.49,0.05,106.45,5814,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,1,1.69,0.0,8.45,6746,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,2,1.61,0.1,59.41,7460,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,3,2.67,0.05,124.29,6681,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,4,3.61,0.05,92.6,7704,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,5,2.77,0.1,226.86,6119,116.1
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,6,3.43,0.0,3.43,6666,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,0,3.17,0.1,233.95,7062,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,1,2.13,0.05,36.42,6504,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,2,1.86,0.0,11.16,6644,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,3,3.31,0.0,13.24,8138,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,4,3.11,0.0,3.11,5950,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,5,1.98,0.05,73.36,6462,116.1
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,6,2.78,0.05,139.97,6696,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,0,3.67,0.0,22.02,6796,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,1,1.69,0.0,20.28,5590,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,2,1.86,0.0,9.3,7401,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,3,4.62,0.15,373.06,6446,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,4,2.43,0.05,136.2,7171,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,5,2.45,0.0,26.95,6671,116.1
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,6,3.43,0.0,20.58,6364,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,0,3.23,0.1,276.17,6533,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,1,1.69,0.0,1.69,7068,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,2,1.71,0.1,127.74,8096,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,3,3.31,0.0,26.48,5952,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,4,3.11,0.0,24.88,6806,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,5,2.45,0.0,24.5,8153,116.1
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,6,3.43,0.0,48.02,7866,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,0,3.67,0.0,36.7,8271,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,1,1.69,0.0,5.07,6676,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,2,2.36,0.1,140.18,7403,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,3,3.31,0.0,9.93,7538,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,4,3.11,0.0,27.99,8244,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,5,2.45,0.0,4.9,8641,116.1
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,6,2.41,0.15,170.03,6161,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,0,3.67,0.0,55.05,5934,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,1,1.69,0.0,18.59,6085,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,2,1.86,0.0,16.74,6828,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,3,3.38,0.05,138.07,6340,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,4,3.11,0.0,9.33,5247,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,5,3.28,0.1,224.35,6250,116.1
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,6,3.43,0.0,3.43,6957,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,0,3.67,0.0,7.34,5167,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,1,2.68,0.15,220.97,6415,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,2,1.86,0.0,5.58,6525,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,3,3.31,0.0,36.41,6690,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,4,3.11,0.0,31.1,7385,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,5,2.17,0.1,44.92,6079,116.1
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,6,3.58,0.15,261.7,6823,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,0,3.67,0.0,18.35,6413,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,1,2.5,0.05,95.0,6976,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,2,1.89,0.1,158.19,7242,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,3,3.31,0.0,43.03,5923,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,4,3.11,0.0,34.21,5419,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,5,2.45,0.0,9.8,6145,116.1
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,6,3.43,0.0,17.15,6496,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,0,3.67,0.0,40.37,7120,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,1,1.69,0.0,21.97,6479,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,2,1.33,0.05,54.33,6456,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,3,3.31,0.0,39.72,5862,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,4,3.11,0.0,27.99,6554,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,5,2.45,0.0,29.4,6368,116.1
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,6,3.43,0.0,13.72,6747,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,0,3.67,0.0,44.04,6935,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,1,1.69,0.0,1.69,6765,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,2,2.3,0.1,188.37,8469,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,3,3.31,0.0,3.31,6951,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,4,3.11,0.0,6.22,7262,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,5,2.45,0.0,14.7,7957,116.1
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,6,2.3,0.05,30.59,7047,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,0,3.67,0.0,25.69,6126,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,1,1.69,0.0,20.28,6402,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,2,2.46,0.05,58.42,7504,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,3,3.31,0.0,33.1,6298,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,4,3.83,0.1,217.16,6420,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,5,2.29,0.1,142.21,6690,116.1
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,6,3.43,0.0,44.59,5513,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,0,2.48,0.1,160.7,6473,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,1,1.26,0.15,78.18,6876,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,2,1.86,0.0,22.32,7221,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,3,2.84,0.1,53.68,6331,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,4,3.17,0.1,151.21,6971,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,5,2.84,0.05,72.85,6640,116.1
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,6,3.43,0.0,10.29,6910,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,0,3.67,0.0,25.69,7231,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,1,1.69,0.0,13.52,5259,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,2,1.86,0.0,3.72,6356,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,3,3.31,0.0,13.24,6535,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,4,3.11,0.0,40.43,6740,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,5,2.45,0.0,34.3,6869,116.1
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,6,3.43,0.0,3.43,6490,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,0,2.33,0.05,59.76,6300,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,1,1.69,0.0,5.07,7255,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,2,1.51,0.05,21.52,6803,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,3,2.71,0.05,46.34,6122,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,4,3.11,0.0,34.21,6252,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,5,2.45,0.0,22.05,5498,116.1
284.44,280.75,283.66,281.96,284.89,1011,78,2.75,200,100,1,2,6,3.43,0.0,41.16,6878,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,0,3.67,0.0,55.05,7191,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,1,1.69,0.0,20.28,6641,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,2,1.86,0.0,11.16,7573,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,3,3.31,0.0,19.86,6757,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,4,2.65,0.05,30.21,5041,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,5,2.45,0.0,19.6,6051,116.1
282.77,281.54,280.37,280.93,284.16,1008,92,4.73,228,53,1,1,6,4.01,0.1,270.68,6917,116.1
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,0,3.67,0.0,36.7,7351,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,1,2.48,0.05,115.44,6902,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,2,1.86,0.0,24.18,7737,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,3,2.27,0.05,15.1,6701,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,4,3.02,0.1,48.92,5981,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,5,2.45,0.0,26.95,6652,116.6
282.07,281.0,279.43,281.4,283.04,998,93,4.9,216,98,2,5,6,3.43,0.0,51.45,5725,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,0,2.41,0.05,151.11,6081,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,1,2.66,0.15,217.06,6881,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,2,1.86,0.0,9.3,6684,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,3,3.21,0.1,118.45,7482,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,4,3.5,0.05,266.0,5480,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,5,2.45,0.0,2.45,6550,116.6
278.81,278.81,274.92,278.28,280.49,1009,100,5.92,48,100,2,5,6,3.43,0.0,41.16,6049,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,0,3.67,0.0,33.03,6886,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,1,1.69,0.0,6.76,6886,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,2,1.86,0.0,18.6,7135,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,3,3.31,0.0,6.62,6583,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,4,3.11,0.0,34.21,6617,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,5,3.22,0.15,240.86,5895,116.6
273.87,271.53,270.02,273.07,275.11,1030,83,3.62,45,57,1,1,6,3.43,0.0,34.3,5842,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,0,3.67,0.0,36.7,6929,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,1,1.69,0.0,11.83,7045,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,2,1.86,0.0,22.32,7270,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,3,3.31,0.0,6.62,6346,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,4,3.11,0.0,34.21,6057,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,5,2.45,0.0,34.3,6515,116.6
273.87,270.79,271.76,272.51,274.86,1031,78,1.82,72,95,1,2,6,3.43,0.0,24.01,5977,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,0,3.67,0.0,44.04,7907,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,1,1.69,0.0,25.35,7414,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,2,1.86,0.0,20.46,8243,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,3,3.31,0.0,19.86,6799,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,4,3.11,0.0,18.66,5600,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,5,2.45,0.0,19.6,7741,116.6
272.64,269.05,272.64,270.82,273.44,1026,74,1.22,191,67,1,1,6,3.43,0.0,51.45,6267,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,0,3.01,0.15,240.5,6678,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,1,2.02,0.1,134.53,7624,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,2,1.86,0.0,9.3,7870,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,3,3.31,0.0,43.03,5246,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,4,3.11,0.0,46.65,5595,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,5,2.74,0.05,114.53,5643,116.6
274.41,269.27,272.27,271.38,274.89,1021,66,1.91,140,24,1,4,6,3.43,0.0,51.45,6439,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,0,3.67,0.0,51.38,7070,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,1,2.16,0.05,114.91,6977,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,2,2.56,0.15,178.43,6251,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,3,3.31,0.0,29.79,6978,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,4,4.22,0.1,326.63,6054,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,5,2.45,0.0,34.3,7872,116.6
277.46,271.67,275.58,274.82,277.86,1018,65,2.13,125,0,3,7,6,3.14,0.1,251.51,7189,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,0,3.67,0.0,51.38,6544,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,1,1.78,0.1,86.51,6309,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,2,1.75,0.05,29.92,7060,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,3,3.43,0.05,182.48,6284,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,4,3.11,0.0,40.43,6211,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,5,3.35,0.05,76.38,6261,116.6
277.05,274.93,275.87,276.38,277.53,1022,86,1.48,28,94,1,2,6,3.43,0.0,30.87,6974,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,0,2.71,0.05,59.21,6146,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,1,1.69,0.0,5.07,7518,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,2,1.86,0.0,3.72,6876,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,3,3.31,0.0,16.55,5714,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,4,3.11,0.0,43.54,7656,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,5,3.74,0.1,245.72,6307,116.6
278.8,278.06,277.98,278.69,279.94,1027,95,1.39,23,97,1,2,6,2.51,0.1,31.63,7215,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,0,2.41,0.05,82.42,6548,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,1,1.33,0.05,69.49,6884,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,2,1.46,0.05,18.03,7604,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,3,3.31,0.0,33.1,6945,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,4,2.27,0.05,79.79,6142,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,5,1.69,0.05,3.21,7129,116.6
276.85,274.73,274.52,275.91,279.86,1026,86,2.49,136,27,1,3,6,3.12,0.05,133.38,7534,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,0,3.96,0.15,292.84,6448,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,1,1.18,0.05,69.5,7257,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,2,1.86,0.0,27.9,7722,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,3,3.31,0.0,16.55,6721,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,4,3.11,0.0,12.44,6810,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,5,3.12,0.1,120.74,6262,116.6
284.23,277.69,283.06,283.07,284.86,1011,64,4.41,200,100,2,8,6,3.43,0.0,34.3,6468,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,0,3.67,0.0,14.68,6734,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,1,1.69,0.0,16.9,5702,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,2,1.86,0.0,22.32,7096,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,3,3.31,0.0,13.24,7223,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,4,3.11,0.0,46.65,5821,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,5,1.8,0.1,11.34,6253,116.6
278.11,274.06,276.47,276.48,278.22,1012,75,2.0,140,100,1,2,6,3.43,0.0,13.72,6557,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,0,3.67,0.0,40.37,6418,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,1,1.69,0.0,11.83,5426,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,2,1.86,0.0,16.74,7026,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,3,3.31,0.0,39.72,6471,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,4,3.11,0.0,9.33,6432,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,5,3.08,0.05,122.89,6072,116.6
278.23,277.79,276.0,276.48,279.75,1002,97,2.67,216,8,3,7,6,3.43,0.0,44.59,7552,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,0,3.72,0.1,251.1,6754,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,1,1.69,0.0,21.97,6627,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,2,1.86,0.0,20.46,6863,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,3,3.31,0.0,13.24,6692,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,4,3.11,0.0,24.88,6708,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,5,2.45,0.0,34.3,5963,116.6
277.5,276.62,276.17,275.86,277.67,1010,94,1.64,313,100,1,2,6,2.96,0.1,207.79,6387,116.6
278.89,277.38,277.44,276.78,279.94,1008,90,1.94,325,100,1,2,0,3.67,0.0,11.01,6820,116.6
278.89,277.38,277.44,276.78,279.94,1008,90,1.94,325,100,1,2,1,1.69,0.0,3.38,6545,116.6
278.89,277.38,277.44,276.78,279.94,1008,90,1.94,325,100,1,2,2,1.86,0.0,9.3,7268,116.6
278.89,277.38,277.44,276.78,279.94,1008,90,1.94,325,100,1,2,3,3.31,0.0,16.55,7077,116.6
278.89,277.38,277.44,276.78,279.94,1008,90,1.94,325,100,1,2,4,4.94,0.15,377.91,6612,116.6
