date,fruit_type,price
2024-11-01,papaya,162
2024-11-02,papaya,178
2024-11-03,papaya,169
2024-11-04,papaya,171
2024-11-05,papaya,171
2024-11-06,papaya,170
2024-11-07,papaya,171
2024-11-08,papaya,162
2024-11-09,papaya,171
2024-11-10,papaya,174
2024-11-11,papaya,158
2024-11-12,papaya,167
2024-11-13,papaya,171
2024-11-14,papaya,172
2024-11-15,papaya,167
2024-11-16,papaya,178
2024-11-17,papaya,173
2024-11-18,papaya,180
2024-11-19,papaya,162
2024-11-20,papaya,161
2024-11-21,papaya,170
2024-11-22,papaya,165
2024-11-23,papaya,170
2024-11-24,papaya,174
2024-11-25,papaya,167
2024-11-26,papaya,169
2024-11-27,papaya,164
2024-11-28,papaya,168
2024-11-29,papaya,178
2024-11-30,papaya,170
2024-12-01,papaya,160
2024-12-02,papaya,169
2024-12-03,papaya,171
2024-12-04,papaya,175
2024-12-05,papaya,155
2024-12-06,papaya,171
2024-12-07,papaya,170
2024-12-08,papaya,160
2024-12-09,papaya,171
2024-12-10,papaya,173
2024-12-11,papaya,164
2024-12-12,papaya,166
2024-12-13,papaya,162
2024-12-14,papaya,166
2024-12-15,papaya,175
2024-12-16,papaya,178
2024-12-17,papaya,168
2024-12-18,papaya,159
2024-12-19,papaya,165
2024-12-20,papaya,164
2024-12-21,papaya,170
2024-12-22,papaya,174
2024-12-23,papaya,174
2024-12-24,papaya,171
2024-12-25,papaya,165
2024-12-26,papaya,168
2024-12-27,papaya,177
2024-12-28,papaya,175
2024-12-29,papaya,176
2024-12-30,papaya,165
2024-12-31,papaya,167
2025-01-01,papaya,172
2025-01-02,papaya,168
2025-01-03,papaya,176
2025-01-04,papaya,160
2025-01-05,papaya,177
2025-01-06,papaya,165
2025-01-07,papaya,170
2025-01-08,papaya,167
2025-01-09,papaya,174
2025-01-10,papaya,170
2025-01-11,papaya,178
2025-01-12,papaya,179
2025-01-13,papaya,168
2025-01-14,papaya,168
2025-01-15,papaya,163
2025-01-16,papaya,166
2025-01-17,papaya,172
2025-01-18,papaya,177
2025-01-19,papaya,159
2025-01-20,papaya,171
2025-01-21,papaya,179
2025-01-22,papaya,163
2025-01-23,papaya,170
2025-01-24,papaya,159
2025-01-25,papaya,169
2025-01-26,papaya,165
2025-01-27,papaya,169
2025-01-28,papaya,167
2025-01-29,papaya,171
2025-01-30,papaya,171
2025-01-31,papaya,167
2025-02-01,papaya,172
2025-02-02,papaya,176
2025-02-03,papaya,171
2025-02-04,papaya,164
2025-02-05,papaya,168
2025-02-06,papaya,163
2025-02-07,papaya,169
2025-02-08,papaya,167
2025-02-09,papaya,171
2025-02-10,papaya,171
2025-02-11,papaya,176
2025-02-12,papaya,167
2025-02-13,papaya,169
2025-02-14,papaya,177
2025-02-15,papaya,173
2025-02-16,papaya,166
2025-02-17,papaya,180
2025-02-18,papaya,172
2025-02-19,papaya,174
2025-02-20,papaya,166
2025-02-21,papaya,170
2025-02-22,papaya,167
2025-02-23,papaya,161
2025-02-24,papaya,165
2025-02-25,papaya,171
2025-02-26,papaya,168
2025-02-27,papaya,176
2025-02-28,papaya,167
2025-03-01,papaya,165
2025-03-02,papaya,174
2025-03-03,papaya,166
2025-03-04,papaya,164
2025-03-05,papaya,176
2025-03-06,papaya,168
2025-03-07,papaya,162
2025-03-08,papaya,170
2025-03-09,papaya,165
2025-03-10,papaya,168
2025-03-11,papaya,160
2025-03-12,papaya,164
2025-03-13,papaya,169
2025-03-14,papaya,160
2025-03-15,papaya,168
2025-03-16,papaya,169
2025-03-17,papaya,171
2025-03-18,papaya,171
2025-03-19,papaya,168
2025-03-20,papaya,169
2025-03-21,papaya,169
2025-03-22,papaya,173
2025-03-23,papaya,174
2025-03-24,papaya,175
2025-03-25,papaya,169
2025-03-26,papaya,167
2025-03-27,papaya,154
2025-03-28,papaya,165
2025-03-29,papaya,177
2025-03-30,papaya,168
2025-03-31,papaya,170
2025-04-01,papaya,178
2025-04-02,papaya,162
2025-04-03,papaya,169
2025-04-04,papaya,169
2025-04-05,papaya,166
2025-04-06,papaya,164
2025-04-07,papaya,168
2025-04-08,papaya,174
2025-04-09,papaya,167
2025-04-10,papaya,168
2025-04-11,papaya,168
2025-04-12,papaya,166
2025-04-13,papaya,173
2025-04-14,papaya,170
2025-04-15,papaya,172
2025-04-16,papaya,171
2025-04-17,papaya,167
2025-04-18,papaya,178
2025-04-19,papaya,171
2025-04-20,papaya,174
2025-04-21,papaya,165
2025-04-22,papaya,168
2025-04-23,papaya,169
2025-04-24,papaya,170
2025-04-25,papaya,173
2025-04-26,papaya,178
2025-04-27,papaya,170
2025-04-28,papaya,168
2025-04-29,papaya,178
2025-04-30,papaya,173
2025-05-01,papaya,168
2024-01-01,avocado,480
2024-01-02,avocado,471
2024-01-03,avocado,474
2024-01-04,avocado,478
2024-01-05,avocado,471
2024-01-06,avocado,482
2024-01-07,avocado,478
2024-01-08,avocado,473
2024-01-09,avocado,464
2024-01-10,avocado,478
2024-01-11,avocado,479
2024-01-12,avocado,480
2024-01-13,avocado,481
2024-01-14,avocado,478
2024-01-15,avocado,477
2024-01-16,avocado,472
2024-01-17,avocado,475
2024-01-18,avocado,476
2024-01-19,avocado,473
2024-01-20,avocado,480
2024-01-21,avocado,481
2024-01-22,avocado,468
2024-01-23,avocado,475
2024-01-24,avocado,479
2024-01-25,avocado,468
2024-01-26,avocado,473
2024-01-27,avocado,474
2024-01-28,avocado,477
2024-01-29,avocado,474
2024-01-30,avocado,475
2024-01-31,avocado,479
2024-02-01,avocado,478
2024-02-02,avocado,474
2024-02-03,avocado,480
2024-02-04,avocado,473
2024-02-05,avocado,479
2024-02-06,avocado,477
2024-02-07,avocado,474
2024-02-08,avocado,473
2024-02-09,avocado,474
2024-02-10,avocado,482
2024-02-11,avocado,462
2024-02-12,avocado,471
2024-02-13,avocado,474
2024-02-14,avocado,475
2024-02-15,avocado,473
2024-02-16,avocado,475
2024-02-17,avocado,469
2024-02-18,avocado,479
2024-02-19,avocado,473
2024-02-20,avocado,478
2024-02-21,avocado,467
2024-02-22,avocado,477
2024-02-23,avocado,481
2024-02-24,avocado,471
2024-02-25,avocado,476
2024-02-26,avocado,470
2024-02-27,avocado,473
2024-02-28,avocado,477
2024-02-29,avocado,467
2024-03-01,avocado,475
2024-03-02,avocado,478
2024-03-03,avocado,477
2024-03-04,avocado,479
2024-03-05,avocado,475
2024-03-06,avocado,472
2024-03-07,avocado,473
2024-03-08,avocado,471
2024-03-09,avocado,473
2024-03-10,avocado,472
2024-03-11,avocado,480
2024-03-12,avocado,475
2024-03-13,avocado,476
2024-03-14,avocado,472
2024-03-15,avocado,472
2024-03-16,avocado,468
2024-03-17,avocado,478
2024-03-18,avocado,472
2024-03-19,avocado,469
2024-03-20,avocado,483
2024-03-21,avocado,472
2024-03-22,avocado,483
2024-03-23,avocado,467
2024-03-24,avocado,482
2024-03-25,avocado,460
2024-03-26,avocado,467
2024-03-27,avocado,476
2024-03-28,avocado,479
2024-03-29,avocado,476
2024-03-30,avocado,478
2024-03-31,avocado,479
2024-04-01,avocado,470
2024-04-02,avocado,466
2024-04-03,avocado,466
2024-04-04,avocado,470
2024-04-05,avocado,475
2024-04-06,avocado,479
2024-04-07,avocado,475
2024-04-08,avocado,472
2024-04-09,avocado,476
2024-04-10,avocado,475
2024-04-11,avocado,481
2024-04-12,avocado,477
2024-04-13,avocado,476
2024-04-14,avocado,479
2024-04-15,avocado,470
2024-04-16,avocado,473
2024-04-17,avocado,468
2024-04-18,avocado,476
2024-04-19,avocado,468
2024-04-20,avocado,476
2024-04-21,avocado,468
2024-04-22,avocado,471
2024-04-23,avocado,477
2024-04-24,avocado,479
2024-04-25,avocado,477
2024-04-26,avocado,476
2024-04-27,avocado,480
2024-04-28,avocado,473
2024-04-29,avocado,482
2024-04-30,avocado,482
2024-05-01,avocado,473
2024-05-02,avocado,474
2024-05-03,avocado,478
2024-05-04,avocado,474
2024-05-05,avocado,478
2024-05-06,avocado,475
2024-05-07,avocado,474
2024-05-08,avocado,477
2024-05-09,avocado,475
2024-05-10,avocado,472
2024-05-11,avocado,474
2024-05-12,avocado,477
2024-05-13,avocado,479
2024-05-14,avocado,475
2024-05-15,avocado,470
2024-05-16,avocado,463
2024-05-17,avocado,470
2024-05-18,avocado,478
2024-05-19,avocado,470
2024-05-20,avocado,469
2024-05-21,avocado,471
2024-05-22,avocado,472
2024-05-23,avocado,471
2024-05-24,avocado,463
2024-05-25,avocado,478
2024-05-26,avocado,478
2024-05-27,avocado,474
2024-05-28,avocado,472
2024-05-29,avocado,472
2024-05-30,avocado,476
2024-05-31,avocado,465
2024-06-01,avocado,449
2024-06-02,avocado,439
2024-06-03,avocado,437
2024-06-04,avocado,437
2024-06-05,avocado,437
2024-06-06,avocado,437
2024-06-07,avocado,437
2024-06-08,avocado,441
2024-06-09,avocado,437
2024-06-10,avocado,437
2024-06-11,avocado,437
2024-06-12,avocado,437
2024-06-13,avocado,437
2024-06-14,avocado,437
2024-06-15,avocado,437
2024-06-16,avocado,437
2024-06-17,avocado,437
2024-06-18,avocado,437
2024-06-19,avocado,437
2024-06-20,avocado,437
2024-06-21,avocado,437
2024-06-22,avocado,437
2024-06-23,avocado,450
2024-06-24,avocado,437
2024-06-25,avocado,445
2024-06-26,avocado,440
2024-06-27,avocado,437
2024-06-28,avocado,437
2024-06-29,avocado,437
2024-06-30,avocado,437
2024-07-01,avocado,437
2024-07-02,avocado,439
2024-07-03,avocado,437
2024-07-04,avocado,437
2024-07-05,avocado,437
2024-07-06,avocado,437
2024-07-07,avocado,439
2024-07-08,avocado,448
2024-07-09,avocado,437
2024-07-10,avocado,437
2024-07-11,avocado,437
2024-07-12,avocado,437
2024-07-13,avocado,440
2024-07-14,avocado,451
2024-07-15,avocado,440
2024-07-16,avocado,437
2024-07-17,avocado,437
2024-07-18,avocado,437
2024-07-19,avocado,443
2024-07-20,avocado,437
2024-07-21,avocado,437
2024-07-22,avocado,437
2024-07-23,avocado,438
2024-07-24,avocado,437
2024-07-25,avocado,437
2024-07-26,avocado,437
2024-07-27,avocado,449
2024-07-28,avocado,437
2024-07-29,avocado,437
2024-07-30,avocado,446
2024-07-31,avocado,443
2024-08-01,avocado,472
2024-08-02,avocado,471
2024-08-03,avocado,474
2024-08-04,avocado,473
2024-08-05,avocado,477
2024-08-06,avocado,472
2024-08-07,avocado,474
2024-08-08,avocado,473
2024-08-09,avocado,471
2024-08-10,avocado,477
2024-08-11,avocado,464
2024-08-12,avocado,472
2024-08-13,avocado,473
2024-08-14,avocado,476
2024-08-15,avocado,475
2024-08-16,avocado,482
2024-08-17,avocado,475
2024-08-18,avocado,473
2024-08-19,avocado,468
2024-08-20,avocado,470
2024-08-21,avocado,476
2024-08-22,avocado,481
2024-08-23,avocado,465
2024-08-24,avocado,475
2024-08-25,avocado,468
2024-08-26,avocado,472
2024-08-27,avocado,478
2024-08-28,avocado,475
2024-08-29,avocado,471
2024-08-30,avocado,471
2024-08-31,avocado,475
2024-09-01,avocado,478
2024-09-02,avocado,460
2024-09-03,avocado,468
2024-09-04,avocado,479
2024-09-05,avocado,480
2024-09-06,avocado,475
2024-09-07,avocado,483
2024-09-08,avocado,476
2024-09-09,avocado,473
2024-09-10,avocado,466
2024-09-11,avocado,480
2024-09-12,avocado,470
2024-09-13,avocado,473
2024-09-14,avocado,482
2024-09-15,avocado,476
2024-09-16,avocado,473
2024-09-17,avocado,474
2024-09-18,avocado,477
2024-09-19,avocado,470
2024-09-20,avocado,471
2024-09-21,avocado,473
2024-09-22,avocado,470
2024-09-23,avocado,476
2024-09-24,avocado,473
2024-09-25,avocado,467
2024-09-26,avocado,486
2024-09-27,avocado,476
2024-09-28,avocado,475
2024-09-29,avocado,475
2024-09-30,avocado,473
2024-10-01,avocado,472
2024-10-02,avocado,472
2024-10-03,avocado,477
2024-10-04,avocado,474
2024-10-05,avocado,470
2024-10-06,avocado,469
2024-10-07,avocado,468
2024-10-08,avocado,473
2024-10-09,avocado,481
2024-10-10,avocado,486
2024-10-11,avocado,475
2024-10-12,avocado,478
2024-10-13,avocado,470
2024-10-14,avocado,473
2024-10-15,avocado,476
2024-10-16,avocado,475
2024-10-17,avocado,476
2024-10-18,avocado,469
2024-10-19,avocado,479
2024-10-20,avocado,470
2024-10-21,avocado,464
2024-10-22,avocado,471
2024-10-23,avocado,474
2024-10-24,avocado,464
2024-10-25,avocado,485
2024-10-26,avocado,478
2024-10-27,avocado,474
2024-10-28,avocado,477
2024-10-29,avocado,467
2024-10-30,avocado,470
2024-10-31,avocado,475
2024-11-01,avocado,470
2024-11-02,avocado,479
2024-11-03,avocado,468
2024-11-04,avocado,483
2024-11-05,avocado,467
2024-11-06,avocado,479
2024-11-07,avocado,472
2024-11-08,avocado,476
2024-11-09,avocado,473
2024-11-10,avocado,478
2024-11-11,avocado,472
2024-11-12,avocado,471
2024-11-13,avocado,476
2024-11-14,avocado,482
2024-11-15,avocado,484
2024-11-16,avocado,476
2024-11-17,avocado,475
2024-11-18,avocado,467
2024-11-19,avocado,469
2024-11-20,avocado,476
2024-11-21,avocado,469
2024-11-22,avocado,471
2024-11-23,avocado,473
2024-11-24,avocado,475
2024-11-25,avocado,474
2024-11-26,avocado,476
2024-11-27,avocado,471
2024-11-28,avocado,475
2024-11-29,avocado,476
2024-11-30,avocado,471
2024-12-01,avocado,472
2024-12-02,avocado,477
2024-12-03,avocado,486
2024-12-04,avocado,467
2024-12-05,avocado,470
2024-12-06,avocado,465
2024-12-07,avocado,467
2024-12-08,avocado,479
2024-12-09,avocado,476
2024-12-10,avocado,473
2024-12-11,avocado,464
2024-12-12,avocado,476
2024-12-13,avocado,469
2024-12-14,avocado,478
2024-12-15,avocado,475
2024-12-16,avocado,472
2024-12-17,avocado,479
2024-12-18,avocado,475
2024-12-19,avocado,476
2024-12-20,avocado,475
2024-12-21,avocado,471
2024-12-22,avocado,468
2024-12-23,avocado,474
2024-12-24,avocado,465
2024-12-25,avocado,475
2024-12-26,avocado,477
2024-12-27,avocado,472
2024-12-28,avocado,484
2024-12-29,avocado,481
2024-12-30,avocado,477
2024-12-31,avocado,479
2025-01-01,avocado,473
2025-01-02,avocado,469
2025-01-03,avocado,476
2025-01-04,avocado,480
2025-01-05,avocado,467
2025-01-06,avocado,476
2025-01-07,avocado,475
2025-01-08,avocado,471
2025-01-09,avocado,476
2025-01-10,avocado,473
2025-01-11,avocado,472
2025-01-12,avocado,467
2025-01-13,avocado,488
2025-01-14,avocado,470
2025-01-15,avocado,479
2025-01-16,avocado,479
2025-01-17,avocado,472
2025-01-18,avocado,477
2025-01-19,avocado,485
2025-01-20,avocado,475
2025-01-21,avocado,485
2025-01-22,avocado,478
2025-01-23,avocado,478
2025-01-24,avocado,467
2025-01-25,avocado,474
2025-01-26,avocado,474
2025-01-27,avocado,468
2025-01-28,avocado,470
2025-01-29,avocado,476
2025-01-30,avocado,469
2025-01-31,avocado,472
2025-02-01,avocado,476
2025-02-02,avocado,471
2025-02-03,avocado,481
2025-02-04,avocado,476
2025-02-05,avocado,474
2025-02-06,avocado,478
2025-02-07,avocado,469
2025-02-08,avocado,481
2025-02-09,avocado,484
2025-02-10,avocado,483
2025-02-11,avocado,474
2025-02-12,avocado,475
2025-02-13,avocado,476
2025-02-14,avocado,472
2025-02-15,avocado,475
2025-02-16,avocado,474
2025-02-17,avocado,466
2025-02-18,avocado,468
2025-02-19,avocado,475
2025-02-20,avocado,466
2025-02-21,avocado,477
2025-02-22,avocado,480
2025-02-23,avocado,475
2025-02-24,avocado,472
2025-02-25,avocado,471
2025-02-26,avocado,482
2025-02-27,avocado,475
2025-02-28,avocado,476
2025-03-01,avocado,468
2025-03-02,avocado,477
2025-03-03,avocado,476
2025-03-04,avocado,478
2025-03-05,avocado,468
2025-03-06,avocado,473
2025-03-07,avocado,471
2025-03-08,avocado,474
2025-03-09,avocado,472
2025-03-10,avocado,463
2025-03-11,avocado,474
2025-03-12,avocado,474
2025-03-13,avocado,479
2025-03-14,avocado,476
2025-03-15,avocado,471
2025-03-16,avocado,478
2025-03-17,avocado,476
2025-03-18,avocado,467
2025-03-19,avocado,465
2025-03-20,avocado,483
2025-03-21,avocado,471
2025-03-22,avocado,477
2025-03-23,avocado,480
2025-03-24,avocado,475
2025-03-25,avocado,469
2025-03-26,avocado,481
2025-03-27,avocado,471
2025-03-28,avocado,465
2025-03-29,avocado,480
2025-03-30,avocado,479
2025-03-31,avocado,480
2025-04-01,avocado,474
2025-04-02,avocado,473
2025-04-03,avocado,475
2025-04-04,avocado,475
2025-04-05,avocado,489
2025-04-06,avocado,472
2025-04-07,avocado,471
2025-04-08,avocado,475
2025-04-09,avocado,483
2025-04-10,avocado,472
2025-04-11,avocado,476
2025-04-12,avocado,475
2025-04-13,avocado,470
2025-04-14,avocado,474
2025-04-15,avocado,471
2025-04-16,avocado,480
2025-04-17,avocado,466
2025-04-18,avocado,468
2025-04-19,avocado,472
2025-04-20,avocado,472
2025-04-21,avocado,476
2025-04-22,avocado,468
2025-04-23,avocado,480
2025-04-24,avocado,478
2025-04-25,avocado,475
2025-04-26,avocado,468
2025-04-27,avocado,475
2025-04-28,avocado,481
2025-04-29,avocado,478
2025-04-30,avocado,470
2025-05-01,avocado,479
2024-01-01,dragonfruit,697
2024-01-02,dragonfruit,702
2024-01-03,dragonfruit,698
2024-01-04,dragonfruit,697
2024-01-05,dragonfruit,692
2024-01-06,dragonfruit,701
2024-01-07,dragonfruit,698
2024-01-08,dragonfruit,698
2024-01-09,dragonfruit,695
2024-01-10,dragonfruit,694
2024-01-11,dragonfruit,700
2024-01-12,dragonfruit,702
2024-01-13,dragonfruit,701
2024-01-14,dragonfruit,706
2024-01-15,dragonfruit,713
2024-01-16,dragonfruit,703
2024-01-17,dragonfruit,704
2024-01-18,dragonfruit,700
2024-01-19,dragonfruit,707
2024-01-20,dragonfruit,696
2024-01-21,dragonfruit,701
2024-01-22,dragonfruit,699
2024-01-23,dragonfruit,703
2024-01-24,dragonfruit,697
2024-01-25,dragonfruit,696
2024-01-26,dragonfruit,696
2024-01-27,dragonfruit,689
2024-01-28,dragonfruit,704
2024-01-29,dragonfruit,696
2024-01-30,dragonfruit,704
2024-01-31,dragonfruit,692
2024-02-01,dragonfruit,707
2024-02-02,dragonfruit,701
2024-02-03,dragonfruit,707
2024-02-04,dragonfruit,707
2024-02-05,dragonfruit,701
2024-02-06,dragonfruit,703
2024-02-07,dragonfruit,700
2024-02-08,dragonfruit,696
2024-02-09,dragonfruit,699
2024-02-10,dragonfruit,698
2024-02-11,dragonfruit,703
2024-02-12,dragonfruit,697
2024-02-13,dragonfruit,697
2024-02-14,dragonfruit,702
2024-02-15,dragonfruit,704
2024-02-16,dragonfruit,695
2024-02-17,dragonfruit,695
2024-02-18,dragonfruit,706
2024-02-19,dragonfruit,700
2024-02-20,dragonfruit,712
2024-02-21,dragonfruit,698
2024-02-22,dragonfruit,696
2024-02-23,dragonfruit,686
2024-02-24,dragonfruit,699
2024-02-25,dragonfruit,701
2024-02-26,dragonfruit,706
2024-02-27,dragonfruit,706
2024-02-28,dragonfruit,710
2024-02-29,dragonfruit,702
2024-03-01,dragonfruit,712
2024-03-02,dragonfruit,692
2024-03-03,dragonfruit,699
2024-03-04,dragonfruit,697
2024-03-05,dragonfruit,705
2024-03-06,dragonfruit,707
2024-03-07,dragonfruit,699
2024-03-08,dragonfruit,705
2024-03-09,dragonfruit,701
2024-03-10,dragonfruit,701
2024-03-11,dragonfruit,704
2024-03-12,dragonfruit,706
2024-03-13,dragonfruit,703
2024-03-14,dragonfruit,701
2024-03-15,dragonfruit,693
2024-03-16,dragonfruit,707
2024-03-17,dragonfruit,699
2024-03-18,dragonfruit,687
2024-03-19,dragonfruit,707
2024-03-20,dragonfruit,703
2024-03-21,dragonfruit,706
2024-03-22,dragonfruit,702
2024-03-23,dragonfruit,701
2024-03-24,dragonfruit,706
2024-03-25,dragonfruit,705
2024-03-26,dragonfruit,697
2024-03-27,dragonfruit,698
2024-03-28,dragonfruit,701
2024-03-29,dragonfruit,704
2024-03-30,dragonfruit,694
2024-03-31,dragonfruit,705
2024-04-01,dragonfruit,689
2024-04-02,dragonfruit,705
2024-04-03,dragonfruit,699
2024-04-04,dragonfruit,700
2024-04-05,dragonfruit,702
2024-04-06,dragonfruit,698
2024-04-07,dragonfruit,699
2024-04-08,dragonfruit,702
2024-04-09,dragonfruit,692
2024-04-10,dragonfruit,702
2024-04-11,dragonfruit,700
2024-04-12,dragonfruit,694
2024-04-13,dragonfruit,701
2024-04-14,dragonfruit,706
2024-04-15,dragonfruit,699
2024-04-16,dragonfruit,698
2024-04-17,dragonfruit,698
2024-04-18,dragonfruit,692
2024-04-19,dragonfruit,691
2024-04-20,dragonfruit,706
2024-04-21,dragonfruit,695
2024-04-22,dragonfruit,692
2024-04-23,dragonfruit,705
2024-04-24,dragonfruit,704
2024-04-25,dragonfruit,696
2024-04-26,dragonfruit,706
2024-04-27,dragonfruit,696
2024-04-28,dragonfruit,701
2024-04-29,dragonfruit,710
2024-04-30,dragonfruit,694
2024-05-01,dragonfruit,650
2024-05-02,dragonfruit,650
2024-05-03,dragonfruit,668
2024-05-04,dragonfruit,650
2024-05-05,dragonfruit,650
2024-05-06,dragonfruit,650
2024-05-07,dragonfruit,650
2024-05-08,dragonfruit,650
2024-05-09,dragonfruit,650
2024-05-10,dragonfruit,662
2024-05-11,dragonfruit,666
2024-05-12,dragonfruit,650
2024-05-13,dragonfruit,650
2024-05-14,dragonfruit,650
2024-05-15,dragonfruit,650
2024-05-16,dragonfruit,650
2024-05-17,dragonfruit,658
2024-05-18,dragonfruit,650
2024-05-19,dragonfruit,650
2024-05-20,dragonfruit,650
2024-05-21,dragonfruit,650
2024-05-22,dragonfruit,650
2024-05-23,dragonfruit,650
2024-05-24,dragonfruit,650
2024-05-25,dragonfruit,650
2024-05-26,dragonfruit,658
2024-05-27,dragonfruit,650
2024-05-28,dragonfruit,650
2024-05-29,dragonfruit,650
2024-05-30,dragonfruit,654
2024-05-31,dragonfruit,650
2024-06-01,dragonfruit,650
2024-06-02,dragonfruit,650
2024-06-03,dragonfruit,669
2024-06-04,dragonfruit,650
2024-06-05,dragonfruit,650
2024-06-06,dragonfruit,650
2024-06-07,dragonfruit,664
2024-06-08,dragonfruit,650
2024-06-09,dragonfruit,650
2024-06-10,dragonfruit,650
2024-06-11,dragonfruit,650
2024-06-12,dragonfruit,662
2024-06-13,dragonfruit,654
2024-06-14,dragonfruit,653
2024-06-15,dragonfruit,650
2024-06-16,dragonfruit,650
2024-06-17,dragonfruit,650
2024-06-18,dragonfruit,650
2024-06-19,dragonfruit,650
2024-06-20,dragonfruit,650
2024-06-21,dragonfruit,650
2024-06-22,dragonfruit,650
2024-06-23,dragonfruit,650
2024-06-24,dragonfruit,650
2024-06-25,dragonfruit,650
2024-06-26,dragonfruit,650
2024-06-27,dragonfruit,650
2024-06-28,dragonfruit,650
2024-06-29,dragonfruit,650
2024-06-30,dragonfruit,665
2024-07-01,dragonfruit,702
2024-07-02,dragonfruit,698
2024-07-03,dragonfruit,697
2024-07-04,dragonfruit,701
2024-07-05,dragonfruit,695
2024-07-06,dragonfruit,704
2024-07-07,dragonfruit,698
2024-07-08,dragonfruit,698
2024-07-09,dragonfruit,696
2024-07-10,dragonfruit,703
2024-07-11,dragonfruit,698
2024-07-12,dragonfruit,699
2024-07-13,dragonfruit,702
2024-07-14,dragonfruit,698
2024-07-15,dragonfruit,710
2024-07-16,dragonfruit,698
2024-07-17,dragonfruit,695
2024-07-18,dragonfruit,703
2024-07-19,dragonfruit,699
2024-07-20,dragonfruit,700
2024-07-21,dragonfruit,696
2024-07-22,dragonfruit,700
2024-07-23,dragonfruit,700
2024-07-24,dragonfruit,696
2024-07-25,dragonfruit,700
2024-07-26,dragonfruit,702
2024-07-27,dragonfruit,701
2024-07-28,dragonfruit,707
2024-07-29,dragonfruit,702
2024-07-30,dragonfruit,700
2024-07-31,dragonfruit,702
2024-08-01,dragonfruit,699
2024-08-02,dragonfruit,701
2024-08-03,dragonfruit,692
2024-08-04,dragonfruit,696
2024-08-05,dragonfruit,691
2024-08-06,dragonfruit,699
2024-08-07,dragonfruit,692
2024-08-08,dragonfruit,709
2024-08-09,dragonfruit,697
2024-08-10,dragonfruit,694
2024-08-11,dragonfruit,697
2024-08-12,dragonfruit,697
2024-08-13,dragonfruit,701
2024-08-14,dragonfruit,696
2024-08-15,dragonfruit,701
2024-08-16,dragonfruit,696
2024-08-17,dragonfruit,685
2024-08-18,dragonfruit,705
2024-08-19,dragonfruit,709
2024-08-20,dragonfruit,699
2024-08-21,dragonfruit,699
2024-08-22,dragonfruit,693
2024-08-23,dragonfruit,698
2024-08-24,dragonfruit,695
2024-08-25,dragonfruit,696
2024-08-26,dragonfruit,692
2024-08-27,dragonfruit,702
2024-08-28,dragonfruit,690
2024-08-29,dragonfruit,701
2024-08-30,dragonfruit,705
2024-08-31,dragonfruit,697
2024-09-01,dragonfruit,696
2024-09-02,dragonfruit,698
2024-09-03,dragonfruit,708
2024-09-04,dragonfruit,702
2024-09-05,dragonfruit,705
2024-09-06,dragonfruit,702
2024-09-07,dragonfruit,708
2024-09-08,dragonfruit,695
2024-09-09,dragonfruit,707
2024-09-10,dragonfruit,705
2024-09-11,dragonfruit,699
2024-09-12,dragonfruit,698
2024-09-13,dragonfruit,703
2024-09-14,dragonfruit,687
2024-09-15,dragonfruit,708
2024-09-16,dragonfruit,702
2024-09-17,dragonfruit,695
2024-09-18,dragonfruit,708
2024-09-19,dragonfruit,699
2024-09-20,dragonfruit,709
2024-09-21,dragonfruit,694
2024-09-22,dragonfruit,700
2024-09-23,dragonfruit,699
2024-09-24,dragonfruit,710
2024-09-25,dragonfruit,701
2024-09-26,dragonfruit,704
2024-09-27,dragonfruit,693
2024-09-28,dragonfruit,694
2024-09-29,dragonfruit,701
2024-09-30,dragonfruit,699
2024-10-01,dragonfruit,702
2024-10-02,dragonfruit,693
2024-10-03,dragonfruit,696
2024-10-04,dragonfruit,710
2024-10-05,dragonfruit,699
2024-10-06,dragonfruit,699
2024-10-07,dragonfruit,701
2024-10-08,dragonfruit,706
2024-10-09,dragonfruit,709
2024-10-10,dragonfruit,692
2024-10-11,dragonfruit,703
2024-10-12,dragonfruit,703
2024-10-13,dragonfruit,695
2024-10-14,dragonfruit,701
2024-10-15,dragonfruit,703
2024-10-16,dragonfruit,711
2024-10-17,dragonfruit,705
2024-10-18,dragonfruit,698
2024-10-19,dragonfruit,706
2024-10-20,dragonfruit,695
2024-10-21,dragonfruit,705
2024-10-22,dragonfruit,702
2024-10-23,dragonfruit,697
2024-10-24,dragonfruit,700
2024-10-25,dragonfruit,701
2024-10-26,dragonfruit,697
2024-10-27,dragonfruit,699
2024-10-28,dragonfruit,697
2024-10-29,dragonfruit,693
2024-10-30,dragonfruit,700
2024-10-31,dragonfruit,696
2024-11-01,dragonfruit,698
2024-11-02,dragonfruit,705
2024-11-03,dragonfruit,702
2024-11-04,dragonfruit,700
2024-11-05,dragonfruit,699
2024-11-06,dragonfruit,703
2024-11-07,dragonfruit,699
2024-11-08,dragonfruit,705
2024-11-09,dragonfruit,691
2024-11-10,dragonfruit,700
2024-11-11,dragonfruit,704
2024-11-12,dragonfruit,699
2024-11-13,dragonfruit,690
2024-11-14,dragonfruit,702
2024-11-15,dragonfruit,696
2024-11-16,dragonfruit,695
2024-11-17,dragonfruit,692
2024-11-18,dragonfruit,690
2024-11-19,dragonfruit,685
2024-11-20,dragonfruit,704
2024-11-21,dragonfruit,701
2024-11-22,dragonfruit,700
2024-11-23,dragonfruit,689
2024-11-24,dragonfruit,705
2024-11-25,dragonfruit,700
