temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Product,Unit_Price,Discount,Total_Price,Quantity
279.31,279.31,276.41,278.07,280.31,1025,100,4.04,265,100,1,2,3,2.36,0.1,142.31,6553
279.31,279.31,276.41,278.07,280.31,1025,100,4.04,265,100,1,2,4,3.61,0.05,120.03,7157
279.31,279.31,276.41,278.07,280.31,1025,100,4.04,265,100,1,2,5,2.91,0.1,120.47,7104
279.31,279.31,276.41,278.07,280.31,1025,100,4.04,265,100,1,2,6,3.43,0.0,3.43,6781
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,0,3.67,0.0,47.71,7656
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,1,1.69,0.0,10.14,7020
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,2,1.86,0.0,22.32,7638
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,3,3.07,0.05,84.58,6239
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,4,3.11,0.0,24.88,7524
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,5,2.68,0.1,205.02,7026
281.08,280.48,277.78,280.29,282.16,1019,96,5.97,254,100,1,2,6,2.97,0.05,282.15,7795
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,0,2.79,0.1,55.24,6145
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,1,1.69,0.0,23.66,7608
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,2,1.86,0.0,27.9,7854
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,3,3.31,0.0,49.65,6525
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,4,3.11,0.0,6.22,6388
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,5,2.45,0.0,2.45,6778
280.64,279.74,280.0,280.36,281.86,1018,94,1.45,136,89,1,2,6,3.43,0.0,24.01,6241
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,0,3.72,0.1,281.23,6888
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,1,1.69,0.0,18.59,7519
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,2,1.86,0.0,9.3,7318
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,3,3.31,0.0,9.93,6825
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,4,3.11,0.0,43.54,6764
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,5,3.13,0.05,59.47,6781
281.22,280.16,279.71,279.82,281.97,1013,93,2.47,234,100,1,2,6,3.43,0.0,41.16,6462
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,0,3.1,0.1,142.29,7148
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,1,1.69,0.0,8.45,7885
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,2,1.86,0.0,7.44,6776
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,3,3.31,0.0,33.1,6021
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,4,3.11,0.0,37.32,6078
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,5,2.45,0.0,12.25,5446
279.23,279.23,277.16,278.62,280.31,1013,100,2.71,294,100,1,2,6,3.43,0.0,24.01,7405
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,0,3.67,0.0,51.38,6185
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,1,1.69,0.0,10.14,6804
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,2,1.86,0.0,27.9,7151
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,3,4.22,0.1,368.41,6357
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,4,3.11,0.0,12.44,5963
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,5,2.45,0.0,17.15,6181
275.47,275.19,270.57,274.8,276.93,1001,98,6.16,278,96,1,2,6,3.43,0.0,41.16,5966
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,0,3.67,0.0,3.67,7317
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,1,1.69,0.0,13.52,6354
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,2,1.83,0.1,87.29,7155
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,3,3.31,0.0,9.93,6797
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,4,3.11,0.0,31.1,7905
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,5,2.45,0.0,22.05,6666
271.15,270.54,267.16,270.91,272.72,1015,95,3.09,1,56,1,1,6,2.16,0.05,32.83,7297
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,0,2.24,0.05,23.41,7560
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,1,1.69,0.0,18.59,7985
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,2,1.86,0.0,9.3,7158
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,3,3.31,0.0,16.55,6647
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,4,3.11,0.0,9.33,7195
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,5,2.45,0.0,9.8,7479
269.7,267.79,266.72,268.71,272.16,1028,85,1.97,37,19,1,4,6,3.43,0.0,51.45,7171
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,0,3.67,0.0,40.37,6062
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,1,1.69,0.0,23.66,5749
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,2,1.86,0.0,9.3,6687
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,3,3.31,0.0,26.48,6851
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,4,2.9,0.05,234.18,7677
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,5,1.85,0.05,12.3,7251
272.13,270.32,269.57,270.91,272.67,1031,86,1.95,58,79,1,1,6,2.63,0.1,132.55,7062
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,0,3.67,0.0,11.01,7285
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,1,1.7,0.05,32.3,7014
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,2,1.86,0.0,3.72,7406
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,3,3.31,0.0,49.65,6240
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,4,3.19,0.1,269.87,6712
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,5,2.45,0.0,31.85,7221
270.33,267.26,267.25,269.0,271.86,1031,77,2.12,64,6,3,7,6,1.8,0.05,54.72,6029
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,0,3.67,0.0,44.04,6231
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,1,1.69,0.0,5.07,6287
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,2,1.86,0.0,5.58,6399
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,3,3.51,0.1,161.11,7460
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,4,3.76,0.1,284.26,6924
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,5,2.45,0.0,4.9,7592
272.97,268.54,269.15,269.26,273.22,1026,69,3.33,75,0,3,7,6,3.43,0.0,17.15,7038
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,0,3.67,0.0,55.05,7468
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,1,1.69,0.0,23.66,7273
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,2,1.86,0.0,13.02,6842
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,3,3.31,0.0,9.93,6669
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,4,3.11,0.0,34.21,7065
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,5,2.45,0.0,19.6,5478
273.99,273.14,271.99,271.96,274.34,1024,94,1.75,61,92,1,2,6,3.43,0.0,6.86,5519
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,0,3.74,0.15,295.65,6770
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,1,1.69,0.0,1.69,6931
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,2,1.86,0.0,24.18,6175
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,3,3.31,0.0,16.55,7489
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,4,3.11,0.0,3.11,6524
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,5,1.95,0.05,24.08,6537
273.74,273.32,270.25,273.04,274.39,1024,97,3.13,281,75,1,1,6,3.43,0.0,48.02,6933
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,0,3.67,0.0,22.02,6849
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,1,1.89,0.1,122.47,7658
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,2,1.86,0.0,9.3,7157
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,3,2.79,0.05,58.31,7675
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,4,3.11,0.0,18.66,6161
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,5,2.45,0.0,34.3,7587
275.13,272.91,271.71,274.18,275.5,1020,85,3.41,288,89,1,2,6,3.43,0.0,3.43,6614
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,0,3.67,0.0,25.69,7977
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,1,1.69,0.0,1.69,7380
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,2,1.86,0.0,3.72,8262
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,3,3.31,0.0,43.03,7201
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,4,3.11,0.0,3.11,5829
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,5,2.5,0.05,135.38,6050
273.81,273.11,271.14,272.04,274.56,1009,95,2.28,247,88,1,2,6,3.43,0.0,6.86,7062
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,0,3.67,0.0,14.68,7647
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,1,2.16,0.15,178.09,6867
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,2,2.56,0.05,179.97,7711
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,3,2.32,0.05,41.88,6433
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,4,3.11,0.0,24.88,7308
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,5,2.45,0.0,36.75,7241
274.33,272.91,269.97,272.51,274.75,1002,90,4.55,215,99,1,2,6,3.43,0.0,6.86,6068
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,0,3.67,0.0,22.02,6190
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,1,2.2,0.05,173.47,7854
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,2,2.51,0.1,182.98,7325
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,3,3.39,0.1,268.49,6635
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,4,2.28,0.05,116.96,5766
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,5,2.45,0.0,12.25,6295
273.66,273.66,270.45,272.16,274.75,1001,100,2.79,251,95,1,2,6,3.43,0.0,48.02,6489
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,0,3.67,0.0,36.7,5677
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,1,1.69,0.0,25.35,7666
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,2,1.86,0.0,16.74,8536
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,3,3.31,0.0,23.17,6093
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,4,3.11,0.0,21.77,6458
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,5,2.45,0.0,12.25,7882
274.11,273.83,272.12,273.07,275.27,993,98,1.76,85,100,0,6,6,3.43,0.0,27.44,7016
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,0,3.67,0.0,47.71,6827
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,1,1.69,0.0,13.52,6627
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,2,1.86,0.0,20.46,6648
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,3,3.31,0.0,29.79,6644
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,4,3.11,0.0,27.99,7100
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,5,2.45,0.0,24.5,6547
281.61,281.01,278.85,279.82,282.86,993,96,4.9,214,100,2,5,6,3.43,0.0,20.58,6898
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,0,4.47,0.1,305.75,7066
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,1,1.69,0.0,8.45,6604
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,2,2.56,0.05,99.71,7279
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,3,3.31,0.0,43.03,7112
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,4,4.67,0.1,344.65,7002
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,5,2.12,0.05,84.59,5539
272.8,272.8,266.11,272.51,274.39,999,100,8.67,296,100,0,0,6,3.38,0.15,195.36,7390
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,0,3.67,0.0,11.01,7462
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,1,1.69,0.0,6.76,7401
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,2,1.86,0.0,16.74,6128
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,3,4.03,0.15,232.93,6679
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,4,3.11,0.0,9.33,6371
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,5,2.45,0.0,12.25,6972
271.43,268.48,268.61,269.71,271.78,1014,78,2.06,228,2,3,7,6,3.43,0.0,20.58,6602
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,0,3.67,0.0,36.7,6705
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,1,1.69,0.0,16.9,6902
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,2,1.86,0.0,3.72,6829
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,3,3.31,0.0,13.24,7689
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,4,3.11,0.0,27.99,7063
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,5,2.65,0.1,131.18,7457
280.79,278.93,277.99,278.15,281.78,1008,88,4.55,219,100,1,2,6,2.39,0.05,54.49,6346
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,0,3.67,0.0,40.37,6558
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,1,1.69,0.0,3.38,5907
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,2,1.86,0.0,27.9,7576
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,3,3.31,0.0,6.62,7233
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,4,3.11,0.0,15.55,6711
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,5,2.45,0.0,2.45,6093
283.3,282.06,282.77,282.04,284.0,994,92,6.41,216,100,2,5,6,3.43,0.0,30.87,7333
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,0,3.67,0.0,22.02,6903
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,1,1.69,0.0,20.28,7746
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,2,1.86,0.0,11.16,7210
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,3,3.31,0.0,29.79,6304
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,4,3.17,0.1,216.83,7111
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,5,2.45,0.0,2.45,6042
274.76,271.4,271.38,273.62,275.31,1011,77,3.25,271,94,1,2,6,3.43,0.0,44.59,5736
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,0,2.48,0.05,110.73,7354
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,1,2.26,0.1,150.52,7403
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,2,1.86,0.0,13.02,7432
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,3,2.95,0.05,106.5,7945
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,4,3.48,0.15,94.66,6598
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,5,2.45,0.0,2.45,6394
273.18,270.64,270.57,271.86,273.44,1023,81,2.13,198,23,1,4,6,3.43,0.0,24.01,6933
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,0,2.49,0.05,106.45,5814
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,1,1.69,0.0,8.45,6746
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,2,1.61,0.1,59.41,7460
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,3,2.67,0.05,124.29,6681
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,4,3.61,0.05,92.6,7704
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,5,2.77,0.1,226.86,6119
276.73,272.28,273.44,275.91,279.19,1016,72,3.72,172,100,1,2,6,3.43,0.0,3.43,6666
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,0,3.17,0.1,233.95,7062
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,1,2.13,0.05,36.42,6504
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,2,1.86,0.0,11.16,6644
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,3,3.31,0.0,13.24,8138
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,4,3.11,0.0,3.11,5950
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,5,1.98,0.05,73.36,6462
283.92,277.39,282.72,283.15,284.86,1011,64,2.55,203,100,1,2,6,2.78,0.05,139.97,6696
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,0,3.67,0.0,22.02,6796
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,1,1.69,0.0,20.28,5590
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,2,1.86,0.0,9.3,7401
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,3,4.62,0.15,373.06,6446
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,4,2.43,0.05,136.2,7171
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,5,2.45,0.0,26.95,6671
283.98,280.11,283.13,280.82,285.29,1013,77,0.99,136,90,1,2,6,3.43,0.0,20.58,6364
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,0,3.23,0.1,276.17,6533
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,1,1.69,0.0,1.69,7068
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,2,1.71,0.1,127.74,8096
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,3,3.31,0.0,26.48,5952
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,4,3.11,0.0,24.88,6806
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,5,2.45,0.0,24.5,8153
282.41,280.86,281.36,280.67,283.22,1018,90,2.15,263,9,3,7,6,3.43,0.0,48.02,7866
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,0,3.67,0.0,36.7,8271
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,1,1.69,0.0,5.07,6676
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,2,2.36,0.1,140.18,7403
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,3,3.31,0.0,9.93,7538
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,4,3.11,0.0,27.99,8244
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,5,2.45,0.0,4.9,8641
280.6,278.25,278.74,279.74,281.38,1019,85,2.79,247,100,1,2,6,2.41,0.15,170.03,6161
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,0,3.67,0.0,55.05,5934
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,1,1.69,0.0,18.59,6085
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,2,1.86,0.0,16.74,6828
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,3,3.38,0.05,138.07,6340
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,4,3.11,0.0,9.33,5247
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,5,3.28,0.1,224.35,6250
281.42,280.82,279.98,278.83,281.97,1014,96,2.43,222,49,1,3,6,3.43,0.0,3.43,6957
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,0,3.67,0.0,7.34,5167
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,1,2.68,0.15,220.97,6415
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,2,1.86,0.0,5.58,6525
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,3,3.31,0.0,36.41,6690
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,4,3.11,0.0,31.1,7385
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,5,2.17,0.1,44.92,6079
285.52,279.35,284.54,284.82,286.42,1007,66,5.39,229,100,1,2,6,3.58,0.15,261.7,6823
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,0,3.67,0.0,18.35,6413
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,1,2.5,0.05,95.0,6976
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,2,1.89,0.1,158.19,7242
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,3,3.31,0.0,43.03,5923
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,4,3.11,0.0,34.21,5419
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,5,2.45,0.0,9.8,6145
285.29,283.02,284.81,283.07,286.38,1005,86,4.29,206,100,1,2,6,3.43,0.0,17.15,6496
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,0,3.67,0.0,40.37,7120
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,1,1.69,0.0,21.97,6479
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,2,1.33,0.05,54.33,6456
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,3,3.31,0.0,39.72,5862
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,4,3.11,0.0,27.99,6554
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,5,2.45,0.0,29.4,6368
281.48,279.94,278.6,281.0,282.86,1005,90,5.13,224,50,1,3,6,3.43,0.0,13.72,6747
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,0,3.67,0.0,44.04,6935
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,1,1.69,0.0,1.69,6765
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,2,2.3,0.1,188.37,8469
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,3,3.31,0.0,3.31,6951
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,4,3.11,0.0,6.22,7262
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,5,2.45,0.0,14.7,7957
279.18,279.18,275.53,278.15,279.86,1007,100,5.55,251,95,1,2,6,2.3,0.05,30.59,7047
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,0,3.67,0.0,25.69,6126
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,1,1.69,0.0,20.28,6402
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,2,2.46,0.05,58.42,7504
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,3,3.31,0.0,33.1,6298
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,4,3.83,0.1,217.16,6420
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,5,2.29,0.1,142.21,6690
276.19,276.19,272.05,275.67,277.86,1008,100,4.98,340,99,2,5,6,3.43,0.0,44.59,5513
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,0,2.48,0.1,160.7,6473
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,1,1.26,0.15,78.18,6876
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,2,1.86,0.0,22.32,7221
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,3,2.84,0.1,53.68,6331
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,4,3.17,0.1,151.21,6971
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,5,2.84,0.05,72.85,6640
273.88,271.83,268.71,273.69,274.75,1023,85,5.83,286,98,1,2,6,3.43,0.0,10.29,6910
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,0,3.67,0.0,25.69,7231
277.94,272.07,275.2,275.37,278.22,1022,65,3.28,209,100,2,5,1,1.69,0.0,13.52,5259
